raw_mass	peak_height	KEGG_mass(original)	npossible	KEGG_mass (Addukt)	ppm	KEGG_cid	KEGG_formula	KEGG_name	uniqueID
115.07538	1.17966e+05	114.068103533119	9(22)	115.075356026701	0.208326915748192	LMFA01020099	C6H10O2	2,2-dimethyl-3-butenoic acid [Branched fatty acids [FA0102]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	10(22)	115.075356026701	0.208326915748192	LMFA01020112	C6H10O2	3-isopropyl acrylic acid; 4-methyl-2E-pentenoic acid [Branched fatty acids [FA0102]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	11(22)	115.075356026701	0.208326915748192	LMFA01020113	C6H10O2	3-methyl-4-pentenoic acid [Branched fatty acids [FA0102]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	12(22)	115.075356026701	0.208326915748192	LMFA01020114	C6H10O2	3-methyl-2Z-pentenoic acid [Branched fatty acids [FA0102]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	13(22)	115.075356026701	0.208326915748192	LMFA01020115	C6H10O2	3-Methyl-3Z-Pentenoic Acid [Branched fatty acids [FA0102]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	14(22)	115.075356026701	0.208326915748192	LMFA01020116	C6H10O2	trimethyl acrylic acid; 2,3-dimethyl-2-butenoic Acid [Branched fatty acids [FA0102]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	15(22)	115.075356026701	0.208326915748192	LMFA01030008	C6H10O2	Isohydrosorbic acid; 2-hexenoic acid [Unsaturated fatty acids [FA0103]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	16(22)	115.075356026701	0.208326915748192	LMFA01030009	C6H10O2	Hydrosorbic acid; 3-hexenoic acid [Unsaturated fatty acids [FA0103]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	17(22)	115.075356026701	0.208326915748192	LMFA01030010	C6H10O2	gamma-hexenoic acid; 4-hexenoic acid [Unsaturated fatty acids [FA0103]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	18(22)	115.075356026701	0.208326915748192	LMFA01030011	C6H10O2	delta-hexenoic acid; 5-hexenoic acid [Unsaturated fatty acids [FA0103]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	19(22)	115.075356026701	0.208326915748192	LMFA01030779	C6H10O2	cis-hex-3-enoic acid; 3Z-hexenoic acid [Unsaturated fatty acids [FA0103]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	20(22)	115.075356026701	0.208326915748192	LMFA01030791	C6H10O2	2Z-Hexenoic acid [Unsaturated fatty acids [FA0103]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	21(22)	115.075356026701	0.208326915748192	LMFA06000008	C6H10O2	Adipaldehyde; hexanedial [Fatty aldehydes [FA06]] ([M+H]+)	
115.07538	1.17966e+05	114.068103533119	22(22)	115.075356026701	0.208326915748192	LMFA06000016	C6H10O2	4-hydroxyhexenal; 4-hydroxy-2E-hexenal [Fatty aldehydes [FA06]] ([M+H]+)	
116.03424	1.07940e+05	115.026963533119	1(1)	116.034219490691	0.176752215518431	C01596	C4H5NO3	Maleamate;Maleamic acid ([M+H]+)	
117.0424	1.32924e+05	94.0531792990393	1(1)	117.042318902941	0.692886159163543	C13728	C5H6N2	4-Aminopyridine;4-AP ([M+Na]+)	
117.09109	1.12128e+05	116.083813533119	1(20)	117.091006090841	0.716614381061352	C01585	C6H12O2	Hexanoic acid;Hexanoate;Hexylic acid;n-Caproic acid ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	2(20)	117.091006090841	0.716614381061352	C02948	C6H12O2	4-Hydroxyhexan-3-one;4-Hydroxy-3-hexanone;Propioin ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	3(20)	117.091006090841	0.716614381061352	C03739	C6H12O2	trans-Cyclohexane-1,2-diol;trans-1,2-Cyclohexanediol ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	4(20)	117.091006090841	0.716614381061352	C12293	C6H12O2	Isoamyl formate ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	5(20)	117.091006090841	0.716614381061352	C12304	C6H12O2	Butyl acetate ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	6(20)	117.091006090841	0.716614381061352	C12313	C6H12O2	cis-Cyclohexane-1,2-diol ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	7(20)	117.091006090841	0.716614381061352	HMDB00535	C6H12O2	Caproic acid (see KEGG C01585); Hexanoic acid [carboxylic acid] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	8(20)	117.091006090841	0.716614381061352	HMDB00689	C6H12O2	Isocaproic acid; 4-methylpentanoic acid [carboxylic acid] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	9(20)	117.091006090841	0.716614381061352	LMFA01010006	C6H12O2	Caproic acid (see KEGG C01585); Hexanoic acid [Straight chain fatty acids [FA0101]] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	10(20)	117.091006090841	0.716614381061352	LMFA01020074	C6H12O2	2-methyl valeric acid; 2-methyl-pentanoic acid [Branched fatty acids [FA0102]] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	11(20)	117.091006090841	0.716614381061352	LMFA01020075	C6H12O2	3-methyl valeric acid; 3-methyl-pentanoic acid [Branched fatty acids [FA0102]] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	12(20)	117.091006090841	0.716614381061352	LMFA01020076	C6H12O2	Isocaproic acid; 4-methyl-pentanoic acid [Branched fatty acids [FA0102]] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	13(20)	117.091006090841	0.716614381061352	LMFA01020077	C6H12O2	diethyl acetic acid; 2-ethyl-butanoic acid [Branched fatty acids [FA0102]] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	14(20)	117.091006090841	0.716614381061352	LMFA01020078	C6H12O2	dimethyl ethyl acetic acid; 2,2-dimethyl-butanoic acid [Branched fatty acids [FA0102]] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	15(20)	117.091006090841	0.716614381061352	LMFA01020079	C6H12O2	3,3-dimethyl-butanoic acid [Branched fatty acids [FA0102]] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	16(20)	117.091006090841	0.716614381061352	LMFA06000012	C6H12O2	2-hydroxy caproaldehyde; 2-hydroxy-hexanal [Fatty aldehydes [FA06]] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	17(20)	117.091006090841	0.716614381061352	LMFA06000013	C6H12O2	4-hydroxy caproaldehyde; 4-hydroxy-hexanal [Fatty aldehydes [FA06]] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	18(20)	117.091006090841	0.716614381061352	LMFA06000014	C6H12O2	5-hydroxy caproaldehyde; 5-hydroxy-hexanal [Fatty aldehydes [FA06]] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	19(20)	117.091006090841	0.716614381061352	LMFA06000015	C6H12O2	6-hydroxy caproaldehyde; 6-hydroxy-hexanal [Fatty aldehydes [FA06]] ([M+H]+)	
117.09109	1.12128e+05	116.083813533119	20(20)	117.091006090841	0.716614381061352	LMFA06000125	C6H12O2	3-Hydroxyhexanal [Fatty aldehydes [FA06]] ([M+H]+)	
118.04997	1.06618e+05	117.042693533119	1(9)	118.049869554831	0.850869923952912	C00441	C4H7NO3	L-Aspartate 4-semialdehyde;Aspartate beta-semialdehyde;L-Aspartic 4-semialdehyde ([M+H]+)	
118.04997	1.06618e+05	117.042693533119	2(9)	118.049869554831	0.850869923952912	C02847	C4H6NO3R	R replaced by H in N-Acetyl amino acid ([M+H]+)	
118.04997	1.06618e+05	117.042693533119	3(9)	118.049869554831	0.850869923952912	C03135	C4H6NO3R	R replaced by H in N-Acetyl-D-amino acid ([M+H]+)	
118.04997	1.06618e+05	117.042693533119	4(9)	118.049869554831	0.850869923952912	C03214	C4H7NO3	2-Amino-3-oxobutanoate;2-Amino-acetoacetate ([M+H]+)	
118.04997	1.06618e+05	117.042693533119	5(9)	118.049869554831	0.850869923952912	C03508	C4H7NO3	L-2-Amino-3-oxobutanoic acid;L-2-Amino-3-oxobutanoate;L-2-Amino-acetoacetate;(S)-2-Amino-3-oxobutanoic acid ([M+H]+)	
118.04997	1.06618e+05	117.042693533119	6(9)	118.049869554831	0.850869923952912	HMDB00532	C4H7NO3	Acetylglycine; 2-acetylaminoacetic acid [carboxylic acid] ([M+H]+)	
118.04997	1.06618e+05	117.042693533119	7(9)	118.049869554831	0.850869923952912	HMDB06454	C4H7NO3	L-2-Amino-3-oxobutanoic acid (see KEGG C03508); (2S)-2-amino-3-oxo-butanoate [ketone] ([M+H]+)	
118.04997	1.06618e+05	117.042693533119	8(9)	118.049869554831	0.850869923952912	HMDB12249	C4H7NO3	L-Aspartate-semialdehyde (see KEGG C00441); (2S)-2-amino-4-oxobutanoic acid [aldehyde] ([M+H]+)	
118.04997	1.06618e+05	117.042693533119	9(9)	118.049869554831	0.850869923952912	LMFA01060172	C4H7NO3	2S-amino-3-oxo-butanoic acid (see KEGG C03508) [Oxo fatty acids [FA0106]] ([M+H]+)	
119.04514	1.14352e+05	118.037863533119	1(3)	119.045118527541	0.180372411646883	C05226	C3H5N2O3R	R replaced by H in N-Carbamoyl-D-amino acid ([M+H]+)	
119.04514	1.14352e+05	118.037863533119	2(3)	119.045118527541	0.180372411646883	C10899	C3H6N2O3	Allophanic acid, methyl ester ([M+H]+)	
119.04514	1.14352e+05	118.037863533119	3(3)	119.045118527541	0.180372411646883	C11529	C3H5N2O3R	R replaced by H in N-Carbamoyl-L-amino acid;N-Carbamoyl-L-2-amino acid ([M+H]+)	
120.02109	1.12445e+05	81.0579305799093	1(1)	120.021008649361	0.677802867874159	C16933	C5H7N	3,6-Dihydropyridine ([M+K39]+)	
120.96611	6.48209e+05	97.9768892990393	1(4)	120.966115904411	-0.0488104560645896	C00009	H3PO4	Orthophosphate;Phosphate;Phosphoric acid;Orthophosphoric acid ([M+Na]+)	
120.96611	6.48209e+05	97.9768892990393	2(4)	120.966115904411	-0.0488104560645896	C01153	PH2O4R	R replaced by H in Orthophosphoric monoester;Phosphate monoester ([M+Na]+)	
120.96611	6.48209e+05	97.9768892990393	3(4)	120.966115904411	-0.0488104560645896	C06235	PH2O4R	R replaced by H in Alkylphosphonate ([M+Na]+)	
120.96611	6.48209e+05	97.9768892990393	4(4)	120.966115904411	-0.0488104560645896	HMDB02142	H3O4P	Phosphoric acid (see KEGG C00013); phosphoric acid [phosphoric acid] ([M+Na]+)	
120.96618	3.14961e+05	97.9769592990393	1(4)	120.966115904411	0.529863710636625	C00009	H3PO4	Orthophosphate;Phosphate;Phosphoric acid;Orthophosphoric acid ([M+Na]+)	
120.96618	3.14961e+05	97.9769592990393	2(4)	120.966115904411	0.529863710636625	C01153	PH2O4R	R replaced by H in Orthophosphoric monoester;Phosphate monoester ([M+Na]+)	
120.96618	3.14961e+05	97.9769592990393	3(4)	120.966115904411	0.529863710636625	C06235	PH2O4R	R replaced by H in Alkylphosphonate ([M+Na]+)	
120.96618	3.14961e+05	97.9769592990393	4(4)	120.966115904411	0.529863710636625	HMDB02142	H3O4P	Phosphoric acid (see KEGG C00013); phosphoric acid [phosphoric acid] ([M+Na]+)	
122.0601	1.10589e+05	121.052823533119	1(4)	122.060040315711	0.488974603486735	C00484	C7H6NOR	R replaced by H in Arylamide ([M+H]+)	
122.0601	1.10589e+05	121.052823533119	2(4)	122.060040315711	0.488974603486735	C01402	C7H6NOR	R replaced by H in Anilide ([M+H]+)	
122.0601	1.10589e+05	121.052823533119	3(4)	122.060040315711	0.488974603486735	C09815	C7H7NO	Benzamide ([M+H]+)	
122.0601	1.10589e+05	121.052823533119	4(4)	122.060040315711	0.488974603486735	HMDB04461	C7H7NO	Benzamide (see KEGG C09815); benzamide [primary carboxylic acid amide] ([M+H]+)	
122.08117	1.81563e+05	121.073893533119	1(1)	122.081169683111	0.00259572381533959	C07182	C4H11NO3	Tromethamine;2-Amino-2-(hydroxymethyl)-1,3-propanediol;Trometamol ([M+H]+)	
122.99549	1.20190e+05	84.0323305799093	1(2)	122.995522177491	-0.261615210390968	C06195	C3H4N2O	Imidazolone;4-Imidazolone;Imidazol-4-one ([M+K39]+)	
122.99549	1.20190e+05	84.0323305799093	2(2)	122.995522177491	-0.261615210390968	HMDB04363	C3H4N2O	Imidazolone (see KEGG C06195); 3,5-dihydroimidazol-4-one [secondary carboxylic acid amide] ([M+K39]+)	
123.01646	1.19010e+05	100.027239299039	1(1)	123.016498077921	-0.309535171185565	C05146	C3H4N2O2	Hydantoin;Glycolylurea ([M+Na]+)	
123.05535	1.07062e+05	122.048073533119	1(4)	123.055289288421	0.493368057628789	C00153	C6H6N2O	Nicotinamide;Nicotinic acid amide;Niacinamide;Vitamin PP ([M+H]+)	
123.05535	1.07062e+05	122.048073533119	2(4)	123.055289288421	0.493368057628789	C01950	C6H6N2O	Picolinamide ([M+H]+)	
123.05535	1.07062e+05	122.048073533119	3(4)	123.055289288421	0.493368057628789	C02421	C6H6N2O	Isonicotineamide ([M+H]+)	
123.05535	1.07062e+05	122.048073533119	4(4)	123.055289288421	0.493368057628789	HMDB01406	C6H6N2O	Niacinamide (see KEGG C00153); pyridine-3-carboxamide [primary carboxylic acid amide] ([M+H]+)	
124.0369	1.60826e+05	101.047679299039	1(6)	124.036899169351	0.00669678942516018	C01234	C4H7NO2	1-Aminocyclopropane-1-carboxylate;1-Aminocyclopropane-1-carboxylic acid ([M+Na]+)	
124.0369	1.60826e+05	101.047679299039	2(6)	124.036899169351	0.00669678942516018	C02926	C4H7NO2	2-Aminobutan-4-olide ([M+Na]+)	
124.0369	1.60826e+05	101.047679299039	3(6)	124.036899169351	0.00669678942516018	C07509	C4H7NO2	Diacetylmonoxime;2,3-Butanedione monoxime ([M+Na]+)	
124.0369	1.60826e+05	101.047679299039	4(6)	124.036899169351	0.00669678942516018	C08267	C4H7NO2	L-Azetidine 2-carboxylic acid;Azetidyl-2-carboxylic acid;(S)-(-)-Azetidine-2-carboxylic acid ([M+Na]+)	
124.0369	1.60826e+05	101.047679299039	5(6)	124.036899169351	0.00669678942516018	C11106	C4H7NO2	Acetoacetamide;AAA ([M+Na]+)	
124.0369	1.60826e+05	101.047679299039	6(6)	124.036899169351	0.00669678942516018	C17234	C4H7NO2	2-Aminobut-2-enoate;(2Z)-2-aminobut-2-enoic acid;2-Ammoniobut-2-enoate ([M+Na]+)	
125.07089	1.10789e+05	124.063613533119	1(3)	125.070939352561	-0.394596704257787	C03007	C6H8N2O	N-Propanoylimidazole;N-Propionylimidazole ([M+H]+)	
125.07089	1.10789e+05	124.063613533119	2(3)	125.070939352561	-0.394596704257787	C05827	C6H8N2O	Methylimidazole acetaldehyde;1-Methylimidazole-4-acetaldehyde;Methylimidazoleacetaldehyde ([M+H]+)	
125.07089	1.10789e+05	124.063613533119	3(3)	125.070939352561	-0.394596704257787	HMDB04181	C6H8N2O	Methylimidazole acetaldehyde (see KEGG C05827); 2-(1-methylimidazol-4-yl)acetaldehyde [aldehyde] ([M+H]+)	
126.01612	1.11111e+05	103.026899299039	1(6)	126.016163724771	-0.346977600991799	C02055	C3H4NO3R	R replaced by H in N-Acylglycine ([M+Na]+)	
126.01612	1.11111e+05	103.026899299039	2(6)	126.016163724771	-0.346977600991799	C02193	C3H5NO3	Pyruvate oxime ([M+Na]+)	
126.01612	1.11111e+05	103.026899299039	3(6)	126.016163724771	-0.346977600991799	C02853	C3H4NO3R	R replaced by H in N-Formyl amino acid ([M+Na]+)	
126.01612	1.11111e+05	103.026899299039	4(6)	126.016163724771	-0.346977600991799	C11822	C3H5NO3	2-Aminomalonate semialdehyde;2-Ammoniomalonate semialdehyde ([M+Na]+)	
126.01612	1.11111e+05	103.026899299039	5(6)	126.016163724771	-0.346977600991799	HMDB02455	C3H5NO3	Pyruvatoxime; 2-(hydroxyimino)-propanoic acid [oxime] ([M+Na]+)	
126.01612	1.11111e+05	103.026899299039	6(6)	126.016163724771	-0.346977600991799	HMDB11602	C3H5NO3	3-Oxoalanine; 2-amino-3-oxopropanoic acid [aldehyde] ([M+Na]+)	
