raw_mass	peak_height	KEGG_mass(original)	npossible	KEGG_mass (Addukt)	ppm	KEGG_cid	KEGG_formula	KEGG_name	uniqueID
113.02092	3.17524e+05	90.0316992990393	6(16)	113.020914752061	0.0464333417273239	C01432	C3H6O3	Lactate;Lactic acid;2-Hydroxypropanoic acid;2-Hydroxypropionic acid ([M+Na]+)	
113.02092	3.17524e+05	90.0316992990393	7(16)	113.020914752061	0.0464333417273239	C02154	C3H6O3	Glyceraldehyde;2,3-Dihydroxypropionaldehyde;2,3-Dihydroxypropanal;Glycerose;Aldotriose ([M+Na]+)	
113.02092	3.17524e+05	90.0316992990393	8(16)	113.020914752061	0.0464333417273239	C02319	C3H5O3R	R replaced by H in R-CHOH-CO-CH2OH ([M+Na]+)	
113.02092	3.17524e+05	90.0316992990393	9(16)	113.020914752061	0.0464333417273239	C02426	C3H6O3	L-Glyceraldehyde;L-2,3-Dihydroxypropionaldehyde;L-2,3-Dihydroxypropanal;L-Glycerose;L-Aldotriose ([M+Na]+)	
113.02092	3.17524e+05	90.0316992990393	10(16)	113.020914752061	0.0464333417273239	C02446	C3H5O3R	R replaced by H in O-Alkylglycerone ([M+Na]+)	
113.02092	3.17524e+05	90.0316992990393	11(16)	113.020914752061	0.0464333417273239	C03834	C3H5O3R	R replaced by H in 3-Hydroxymonocarboxylic acid ([M+Na]+)	
113.02092	3.17524e+05	90.0316992990393	12(16)	113.020914752061	0.0464333417273239	HMDB00190	C3H6O3	L-Lactic acid (see KEGG C00186); (2S)-2-hydroxypropanoic acid [secondary alcohol] ([M+Na]+)	
113.02092	3.17524e+05	90.0316992990393	13(16)	113.020914752061	0.0464333417273239	HMDB00700	C3H6O3	Hydroxypropionic acid (see KEGG C01013); 3-hydroxy-propanoic acid [primary alcohol] ([M+Na]+)	
113.02092	3.17524e+05	90.0316992990393	14(16)	113.020914752061	0.0464333417273239	HMDB01051	C3H6O3	Glyceraldehyde (see KEGG C02154); 2,3-dihydroxypropanal [aldehyde] ([M+Na]+)	
113.02092	3.17524e+05	90.0316992990393	15(16)	113.020914752061	0.0464333417273239	HMDB01311	C3H6O3	D-Lactic acid (see KEGG C00256); (2R)-2-hydroxypropanoic acid [secondary alcohol] ([M+Na]+)	
113.02092	3.17524e+05	90.0316992990393	16(16)	113.020914752061	0.0464333417273239	HMDB01882	C3H6O3	Dihydroxyacetone (see KEGG C00184); 1,3-dihydroxypropan-2-one [ketone] ([M+Na]+)	
113.09604	2.38707e+05	112.088763533119	1(6)	113.096091471281	-0.455111257629902	LMFA05000119	C7H12O	2E,4Z-Heptadien-1-ol [Fatty alcohols [FA05]] ([M+H]+)	
113.09604	2.38707e+05	112.088763533119	2(6)	113.096091471281	-0.455111257629902	LMFA06000019	C7H12O	2-heptenal [Fatty aldehydes [FA06]] ([M+H]+)	
113.09604	2.38707e+05	112.088763533119	3(6)	113.096091471281	-0.455111257629902	LMFA06000020	C7H12O	3-heptenal [Fatty aldehydes [FA06]] ([M+H]+)	
113.09604	2.38707e+05	112.088763533119	4(6)	113.096091471281	-0.455111257629902	LMFA06000021	C7H12O	4-heptenal [Fatty aldehydes [FA06]] ([M+H]+)	
113.09604	2.38707e+05	112.088763533119	5(6)	113.096091471281	-0.455111257629902	LMFA06000022	C7H12O	5-heptenal [Fatty aldehydes [FA06]] ([M+H]+)	
113.09604	2.38707e+05	112.088763533119	6(6)	113.096091471281	-0.455111257629902	LMFA06000023	C7H12O	6-heptenal [Fatty aldehydes [FA06]] ([M+H]+)	
113.962	2.44267e+05	90.9727792990393	1(1)	113.962019975931	-0.175285893512329	HMDB12916	CHNO2S	Cyanosulfurous acid anion [unclassified substance] ([M+Na]+)	
114.01611	2.65955e+05	91.0268892990393	1(1)	114.016163724771	-0.471203332643683	C05710	C2H4NO3R	R replaced by H in N-Hydroxy-amino acid;N-Hydroxy-L-amino acid ([M+Na]+)	
114.99775	2.74957e+05	76.0345905799093	1(2)	114.997830675651	-0.701541125855857	C08390	C3H8S	Propane-1-thiol;Propanethiol;Propyl mercaptan ([M+K39]+)	
114.99775	2.74957e+05	76.0345905799093	2(2)	114.997830675651	-0.701541125855857	C08391	C3H8S	Propane-2-thiol;Isopropyl mercaptan;2-Propanethiol ([M+K39]+)	
115.03656	5.53224e+05	92.0473392990393	1(3)	115.036564816201	-0.0418666987165018	C00116	C3H8O3	Glycerol;Glycerin;1,2,3-Trihydroxypropane;1,2,3-Propanetriol ([M+Na]+)	
115.03656	5.53224e+05	92.0473392990393	2(3)	115.036564816201	-0.0418666987165018	C02773	C3H7O3R	R replaced by H in 1-Alkyl-sn-glycerol;1-O-Alkyl-sn-glycerol ([M+Na]+)	
115.03656	5.53224e+05	92.0473392990393	3(3)	115.036564816201	-0.0418666987165018	HMDB00131	C3H8O3	Glycerol (see KEGG C00116); 1,2,3-Propanetriol [primary alcohol] ([M+Na]+)	
116.00237	2.44919e+05	77.0392105799093	1(2)	116.002284580441	0.736360464009773	C01783	C6H5Hg	Arylmercury ([M+K39]+)	
116.00237	2.44919e+05	77.0392105799093	2(2)	116.002284580441	0.736360464009773	C03122	C6H5X	Haloaromatic compound ([M+K39]+)	
117.10224	2.86115e+05	116.094963533119	1(2)	117.102239480841	0.0044333822119844	C00990	C5H12N2O	5-Aminopentanamide ([M+H]+)	
117.10224	2.86115e+05	116.094963533119	2(2)	117.102239480841	0.0044333822119844	HMDB12176	C5H12N2O	5-Aminopentanamide (see KEGG C00990); 5-aminopentanamide [primary amine] ([M+H]+)	
117.11489	2.76571e+05	116.107613533119	1(1)	117.114815540201	0.635784220172335	HMDB12296	C6H14NO	Trimethylaminoacetone; trimethyl(2-oxopropyl)azanium [cation] ([M+H]+)	
118.03204	2.41402e+05	117.024763533119	1(1)	118.032111314711	-0.604197902600266	HMDB02287	C4H7NOS	Homocysteine thiolactone; 3-aminothiolan-2-one [primary amine] ([M+H]+)	
118.99741	2.93481e+05	117.990133533119	1(1)	118.997499628821	-0.753199762931792	C00830	C3H2O5	Oxomalonate;Oxomalonic acid;Ketomalonic acid;Mesoxalic acid ([M+H]+)	
119.01028	2.65817e+05	96.0210592990393	1(2)	119.010350068361	-0.588758895550677	C07090	C5H4O2	Protoanemonin;4-Methylenebut-2-en-4-olide;cis-4-Methylenebut-2-en-4-olide ([M+Na]+)	
119.01028	2.65817e+05	96.0210592990393	2(2)	119.010350068361	-0.588758895550677	C14279	C5H4O2	Furfural;2-Furaldehyde ([M+Na]+)	
119.045	3.12265e+05	118.037723533119	1(3)	119.045118527541	-0.995653248814856	C05226	C3H5N2O3R	R replaced by H in N-Carbamoyl-D-amino acid ([M+H]+)	
119.045	3.12265e+05	118.037723533119	2(3)	119.045118527541	-0.995653248814856	C10899	C3H6N2O3	Allophanic acid, methyl ester ([M+H]+)	
119.045	3.12265e+05	118.037723533119	3(3)	119.045118527541	-0.995653248814856	C11529	C3H5N2O3R	R replaced by H in N-Carbamoyl-L-amino acid;N-Carbamoyl-L-2-amino acid ([M+H]+)	
120.00549	2.39588e+05	97.0162692990393	1(1)	120.005599041071	-0.908634021653367	C07272	C4H3NO2	Maleimide;2,5-Pyrroledione ([M+Na]+)	
120.96611	3.27050e+06	97.9768892990393	1(4)	120.966115904411	-0.0488104560645896	C00009	H3PO4	Orthophosphate;Phosphate;Phosphoric acid;Orthophosphoric acid ([M+Na]+)	
120.96611	3.27050e+06	97.9768892990393	2(4)	120.966115904411	-0.0488104560645896	C01153	PH2O4R	R replaced by H in Orthophosphoric monoester;Phosphate monoester ([M+Na]+)	
120.96611	3.27050e+06	97.9768892990393	3(4)	120.966115904411	-0.0488104560645896	C06235	PH2O4R	R replaced by H in Alkylphosphonate ([M+Na]+)	
120.96611	3.27050e+06	97.9768892990393	4(4)	120.966115904411	-0.0488104560645896	HMDB02142	H3O4P	Phosphoric acid (see KEGG C00013); phosphoric acid [phosphoric acid] ([M+Na]+)	
120.96619	1.65284e+06	97.9769692990393	1(4)	120.966115904411	0.612531394098732	C00009	H3PO4	Orthophosphate;Phosphate;Phosphoric acid;Orthophosphoric acid ([M+Na]+)	
120.96619	1.65284e+06	97.9769692990393	2(4)	120.966115904411	0.612531394098732	C01153	PH2O4R	R replaced by H in Orthophosphoric monoester;Phosphate monoester ([M+Na]+)	
120.96619	1.65284e+06	97.9769692990393	3(4)	120.966115904411	0.612531394098732	C06235	PH2O4R	R replaced by H in Alkylphosphonate ([M+Na]+)	
120.96619	1.65284e+06	97.9769692990393	4(4)	120.966115904411	0.612531394098732	HMDB02142	H3O4P	Phosphoric acid (see KEGG C00013); phosphoric acid [phosphoric acid] ([M+Na]+)	
121.10126	2.50565e+05	120.093983533119	1(6)	121.101176851721	0.686601270732883	C14396	C9H12	Cumene;Isopropylbenzene ([M+H]+)	
121.10126	2.50565e+05	120.093983533119	2(6)	121.101176851721	0.686601270732883	C14508	C9H12	Mesitylene;1,3,5-Trimethylbenzene ([M+H]+)	
121.10126	2.50565e+05	120.093983533119	3(6)	121.101176851721	0.686601270732883	C14518	C9H12	1,2,3-Trimethylbenzene;Hemimellitene ([M+H]+)	
121.10126	2.50565e+05	120.093983533119	4(6)	121.101176851721	0.686601270732883	C14522	C9H12	3-Ethyltoluene;1-Methyl-3-ethylbenzene ([M+H]+)	
121.10126	2.50565e+05	120.093983533119	5(6)	121.101176851721	0.686601270732883	C14533	C9H12	1,2,4-Trimethylbenzene;Pseudocumene ([M+H]+)	
121.10126	2.50565e+05	120.093983533119	6(6)	121.101176851721	0.686601270732883	C14572	C9H12	2-Ethyltoluene;o-Methylethylbenzene;1-Ethyl-2-methylbenzene ([M+H]+)	
122.08117	9.25145e+05	121.073893533119	1(1)	122.081169683111	0.00259572381533959	C07182	C4H11NO3	Tromethamine;2-Amino-2-(hydroxymethyl)-1,3-propanediol;Trometamol ([M+H]+)	
122.08125	3.40377e+05	121.073973533119	1(1)	122.081169683111	0.657897007094414	C07182	C4H11NO3	Tromethamine;2-Amino-2-(hydroxymethyl)-1,3-propanediol;Trometamol ([M+H]+)	
123.04414	2.92126e+05	122.036863533119	1(8)	123.044055898421	0.683507390044219	C00180	C7H6O2	Benzoate;Benzoic acid;Benzenecarboxylic acid;Phenylformic acid;Dracylic acid ([M+H]+)	
123.04414	2.92126e+05	122.036863533119	2(8)	123.044055898421	0.683507390044219	C00539	C7H6O2	Aromatic acid;Aromatic carboxylic acid ([M+H]+)	
123.04414	2.92126e+05	122.036863533119	3(8)	123.044055898421	0.683507390044219	C00633	C7H6O2	4-Hydroxybenzaldehyde;p-Hydroxybenzaldehyde ([M+H]+)	
123.04414	2.92126e+05	122.036863533119	4(8)	123.044055898421	0.683507390044219	C03067	C7H6O2	3-Hydroxybenzaldehyde ([M+H]+)	
123.04414	2.92126e+05	122.036863533119	5(8)	123.044055898421	0.683507390044219	C06202	C7H6O2	Salicylaldehyde;o-Hydroxybenzaldehyde ([M+H]+)	
123.04414	2.92126e+05	122.036863533119	6(8)	123.044055898421	0.683507390044219	C15474	C7H6O2	Tropolone ([M+H]+)	
123.04414	2.92126e+05	122.036863533119	7(8)	123.044055898421	0.683507390044219	HMDB01870	C7H6O2	Benzoic acid (see KEGG C00180); benzoic acid [carboxylic acid] ([M+H]+)	
123.04414	2.92126e+05	122.036863533119	8(8)	123.044055898421	0.683507390044219	HMDB11718	C7H6O2	4-Hydroxybenzaldehyde (see KEGG C00633); 4-Hydroxybenzaldehyde [aldehyde] ([M+H]+)	
124.97637	2.55690e+05	101.987149299039	1(1)	124.976463098731	-0.744930669693326	C14282	C4H3ClHgO	2-Furylmercury chloride ([M+Na]+)	
125.03217	2.48618e+05	102.042949299039	1(4)	125.032148142061	0.174818520621179	C02718	C3H6N2O2	N-Formiminoglycine;Formiminoglycine;N-Formimidoylglycine ([M+Na]+)	
125.03217	2.48618e+05	102.042949299039	2(4)	125.032148142061	0.174818520621179	C06682	C3H6N2O2	DL-Cycloserine ([M+Na]+)	
125.03217	2.48618e+05	102.042949299039	3(4)	125.032148142061	0.174818520621179	C08057	C3H6N2O2	Cycloserine;D-Cycloserine ([M+Na]+)	
125.03217	2.48618e+05	102.042949299039	4(4)	125.032148142061	0.174818520621179	LMPK14000007	C3H6N2O2	Cycloserine (see KEGG C08057) [Non-ribosomal peptide/polyketide hybrids [PK14]] ([M+Na]+)	
126.01615	2.68641e+05	103.026929299039	1(6)	126.016163724771	-0.108912794182198	C02055	C3H4NO3R	R replaced by H in N-Acylglycine ([M+Na]+)	
126.01615	2.68641e+05	103.026929299039	2(6)	126.016163724771	-0.108912794182198	C02193	C3H5NO3	Pyruvate oxime ([M+Na]+)	
126.01615	2.68641e+05	103.026929299039	3(6)	126.016163724771	-0.108912794182198	C02853	C3H4NO3R	R replaced by H in N-Formyl amino acid ([M+Na]+)	
126.01615	2.68641e+05	103.026929299039	4(6)	126.016163724771	-0.108912794182198	C11822	C3H5NO3	2-Aminomalonate semialdehyde;2-Ammoniomalonate semialdehyde ([M+Na]+)	
126.01615	2.68641e+05	103.026929299039	5(6)	126.016163724771	-0.108912794182198	HMDB02455	C3H5NO3	Pyruvatoxime; 2-(hydroxyimino)-propanoic acid [oxime] ([M+Na]+)	
126.01615	2.68641e+05	103.026929299039	6(6)	126.016163724771	-0.108912794182198	HMDB11602	C3H5NO3	3-Oxoalanine; 2-amino-3-oxopropanoic acid [aldehyde] ([M+Na]+)	
127.03897	7.90057e+05	126.031693533119	1(6)	127.038970517981	-0.00407733936451757	C01108	C6H6O3	1,2,3-Trihydroxybenzene;Pyrogallol;Pyrogallic acid;1,2,3-Benzenetriol ([M+H]+)	
127.03897	7.90057e+05	126.031693533119	2(6)	127.038970517981	-0.00407733936451757	C02183	C6H6O3	Phloroglucinol;1,3,5-Benzenetriol;1,3,5-Trihydroxybenzene ([M+H]+)	
127.03897	7.90057e+05	126.031693533119	3(6)	127.038970517981	-0.00407733936451757	C02752	C6H6O3	Triacetate lactone;4-Hydroxy-6-methyl-2-pyrone ([M+H]+)	
127.03897	7.90057e+05	126.031693533119	4(6)	127.038970517981	-0.00407733936451757	C02814	C6H6O3	Benzene-1,2,4-triol;Hydroxyhydroquinone;1,2,4-Benzenetriol;1,2,4-Trihydroxybenzene;Hydroxyquinol ([M+H]+)	
127.03897	7.90057e+05	126.031693533119	5(6)	127.038970517981	-0.00407733936451757	C11101	C6H6O3	5-Hydroxymethyl-2-furaldehyde;HMF;5-Hydroxymethylfurfural ([M+H]+)	
127.03897	7.90057e+05	126.031693533119	6(6)	127.038970517981	-0.00407733936451757	C11918	C6H6O3	Maltol ([M+H]+)	
127.03906	4.48617e+05	126.031783533119	1(6)	127.038970517981	0.704366192625613	C01108	C6H6O3	1,2,3-Trihydroxybenzene;Pyrogallol;Pyrogallic acid;1,2,3-Benzenetriol ([M+H]+)	
127.03906	4.48617e+05	126.031783533119	2(6)	127.038970517981	0.704366192625613	C02183	C6H6O3	Phloroglucinol;1,3,5-Benzenetriol;1,3,5-Trihydroxybenzene ([M+H]+)	
127.03906	4.48617e+05	126.031783533119	3(6)	127.038970517981	0.704366192625613	C02752	C6H6O3	Triacetate lactone;4-Hydroxy-6-methyl-2-pyrone ([M+H]+)	
127.03906	4.48617e+05	126.031783533119	4(6)	127.038970517981	0.704366192625613	C02814	C6H6O3	Benzene-1,2,4-triol;Hydroxyhydroquinone;1,2,4-Benzenetriol;1,2,4-Trihydroxybenzene;Hydroxyquinol ([M+H]+)	
127.03906	4.48617e+05	126.031783533119	5(6)	127.038970517981	0.704366192625613	C11101	C6H6O3	5-Hydroxymethyl-2-furaldehyde;HMF;5-Hydroxymethylfurfural ([M+H]+)	
127.03906	4.48617e+05	126.031783533119	6(6)	127.038970517981	0.704366192625613	C11918	C6H6O3	Maltol ([M+H]+)	
127.89573	2.80355e+05	104.906509299039	1(1)	127.895778746961	-0.381146118008194	C15235	SbCl3	Antimony trichloride;Antimony(III) chloride;Trichlorostibine ([M+Na]+)	
128.01654	2.78083e+05	127.009263533119	1(1)	128.016461250571	0.615150424933865	C12483	C5H4NOSR	R replaced by H in Pyrrole-2-carboxyl-[pcp] ([M+H]+)	
128.03183	2.44802e+05	105.042609299039	1(6)	128.031813788911	0.126617646711174	C00065	C3H7NO3	L-Serine;L-2-Amino-3-hydroxypropionic acid;L-3-Hydroxy-alanine;Serine ([M+Na]+)	
128.03183	2.44802e+05	105.042609299039	2(6)	128.031813788911	0.126617646711174	C00716	C3H7NO3	DL-Serine;2-Amino-3-hydroxypropionic acid;3-Hydroxyalanine;Serine ([M+Na]+)	
128.03183	2.44802e+05	105.042609299039	3(6)	128.031813788911	0.126617646711174	C00740	C3H7NO3	D-Serine ([M+Na]+)	
128.03183	2.44802e+05	105.042609299039	4(6)	128.031813788911	0.126617646711174	HMDB00187	C3H7NO3	L-Serine (see KEGG C00065); 2-amino-3-hydroxy-propanoic acid [primary alcohol] ([M+Na]+)	
128.03183	2.44802e+05	105.042609299039	5(6)	128.031813788911	0.126617646711174	HMDB03406	C3H7NO3	D-Serine (see KEGG C00740); (2R)-2-amino-3-hydroxy-propanoic acid [primary alcohol] ([M+Na]+)	
128.03183	2.44802e+05	105.042609299039	6(6)	128.031813788911	0.126617646711174	LMFA01100045	C3H7NO3	2-Amino-3-hydroxypropanoic acid [Amino fatty acids [FA0110]] ([M+Na]+)	
128.0706	2.48882e+05	127.063323533119	1(8)	128.070604999411	-0.0390363672526714	C00450	C6H9NO2	(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate;delta1-Piperideine-6-L-carboxylate ([M+H]+)	
128.0706	2.48882e+05	127.063323533119	2(8)	128.070604999411	-0.0390363672526714	C04092	C6H9NO2	delta1-Piperideine-2-carboxylate;1,2-Didehydropiperidine-2-carboxylate ([M+H]+)	
128.0706	2.48882e+05	127.063323533119	3(8)	128.070604999411	-0.0390363672526714	C08268	C6H9NO2	L-Baikiain;4,5-Dehydropipecolic acid ([M+H]+)	
128.0706	2.48882e+05	127.063323533119	4(8)	128.070604999411	-0.0390363672526714	C08292	C6H9NO2	alpha-(Methylenecyclopropyl)glycine ([M+H]+)	
128.0706	2.48882e+05	127.063323533119	5(8)	128.070604999411	-0.0390363672526714	C10149	C6H9NO2	Guvacine ([M+H]+)	
128.0706	2.48882e+05	127.063323533119	6(8)	128.070604999411	-0.0390363672526714	C13694	C6H9NO2	Isoguvacine ([M+H]+)	
128.0706	2.48882e+05	127.063323533119	7(8)	128.070604999411	-0.0390363672526714	HMDB01084	C6H9NO2	D-1-Piperideine-2-carboxylic acid (see KEGG C01258); 3,4,5,6-tetrahydropyridine-2-carboxylic acid [imine] ([M+H]+)	
128.0706	2.48882e+05	127.063323533119	8(8)	128.070604999411	-0.0390363672526714	HMDB12130	C6H9NO2	(S)-2,3,4,5-Tetrahydropiperidine-2-carboxylate [imine] ([M+H]+)	
128.97701	2.51518e+05	90.0138505799093	1(1)	128.977095231071	-0.660823746674909	C08389	C3H6OS	Propanethial S-oxide;Thiopropanal S-oxide ([M+K39]+)	
129.02953	2.96861e+05	128.022253533119	1(2)	129.029468463401	0.476918725438678	C00813	C4H4N2O3	Barbiturate;Barbituric acid;Malonylurea ([M+H]+)	
129.02953	2.96861e+05	128.022253533119	2(2)	129.029468463401	0.476918725438678	C11116	C4H4N2O3	Methylparabanic acid;Imidazolidinetrione, methyl- ([M+H]+)	
129.03116	2.54893e+05	106.041939299039	1(7)	129.031085512941	0.577279619974725	C00193	C7H6O	Aromatic aldehyde ([M+Na]+)	
129.03116	2.54893e+05	106.041939299039	2(7)	129.031085512941	0.577279619974725	C00261	C7H6O	Benzaldehyde;Benzoic aldehyde ([M+Na]+)	
129.03116	2.54893e+05	106.041939299039	3(7)	129.031085512941	0.577279619974725	HMDB06115	C7H6O	Benzaldehyde (see KEGG C00261); benzaldehyde [aldehyde] ([M+Na]+)	
129.03116	2.54893e+05	90.0680005799093	4(7)	129.031238979911	-0.61209951918016	C03044	C4H10O2	(R,R)-Butane-2,3-diol;(R,R)-2,3-Butanediol;(R,R)-2,3-Butylene glycol ([M+K39]+)	
129.03116	2.54893e+05	90.0680005799093	5(7)	129.031238979911	-0.61209951918016	C03046	C4H10O2	(S,S)-Butane-2,3-diol;(S,S)-2,3-Butanediol;(S,S)-2,3-Butylene glycol ([M+K39]+)	
129.03116	2.54893e+05	90.0680005799093	6(7)	129.031238979911	-0.61209951918016	C14687	C4H10O2	2-Ethoxyethanol ([M+K39]+)	
129.03116	2.54893e+05	90.0680005799093	7(7)	129.031238979911	-0.61209951918016	HMDB03156	C4H10O2	2,3-Butanediol (see KEGG C00265); butane-2,3-diol [secondary alcohol] ([M+K39]+)	
129.10223	2.62525e+05	128.094953533119	1(2)	129.102239480841	-0.0734366944349033	C02837	C6H12N2O	L-Lysine 1,6-lactam;L-2-Amino-hexano-6-lactam;L-alpha-Aminocaprolactam ([M+H]+)	
129.10223	2.62525e+05	128.094953533119	2(2)	129.102239480841	-0.0734366944349033	C05328	C6H12N2O	D-2-Amino-hexano-6-lactam ([M+H]+)	
129.10233	3.26493e+05	128.095053533119	1(2)	129.102239480841	0.701142721343178	C02837	C6H12N2O	L-Lysine 1,6-lactam;L-2-Amino-hexano-6-lactam;L-alpha-Aminocaprolactam ([M+H]+)	
129.10233	3.26493e+05	128.095053533119	2(2)	129.102239480841	0.701142721343178	C05328	C6H12N2O	D-2-Amino-hexano-6-lactam ([M+H]+)	
130.95641	2.70680e+05	91.9932505799093	1(1)	130.956359786491	0.383436816976119	C02086	C2H4O2S	Thioglycolate;Mercaptoacetic acid;Mercaptoethanoic acid;Thioglycolic acid ([M+K39]+)	
130.97532	2.59096e+05	90.0140435799093	1(1)	130.975212231071	0.822818596761311	C08389	C3H6OS	Propanethial S-oxide;Thiopropanal S-oxide ([M+K41]+)	
131.04678	2.44440e+05	108.057559299039	1(10)	131.046735577081	0.338985200689107	C00556	C7H8O	Benzyl alcohol;alpha-Hydroxytoluene;Benzenemethanol;Phenylmethanol;Phenylcarbinol;Hydroxymethylbenzene ([M+Na]+)	
131.04678	2.44440e+05	108.057559299039	2(10)	131.046735577081	0.338985200689107	C01403	C7H8O	Anisole;Methoxybenzene;Methyl phenyl ether;Phenol methyl ether ([M+Na]+)	
131.04678	2.44440e+05	108.057559299039	3(10)	131.046735577081	0.338985200689107	C01467	C7H8O	3-Cresol;m-Cresol;3-Hydroxytoluene ([M+Na]+)	
131.04678	2.44440e+05	108.057559299039	4(10)	131.046735577081	0.338985200689107	C01468	C7H8O	4-Cresol;p-Cresol;4-Hydroxytoluene;4-Methylphenol ([M+Na]+)	
131.04678	2.44440e+05	108.057559299039	5(10)	131.046735577081	0.338985200689107	C01542	C7H8O	o-Cresol;2-Hydroxytoluene;o-Methylphenol ([M+Na]+)	
131.04678	2.44440e+05	108.057559299039	6(10)	131.046735577081	0.338985200689107	C03485	C7H8O	Aromatic primary alcohol;Aromatic alcohol ([M+Na]+)	
131.04678	2.44440e+05	108.057559299039	7(10)	131.046735577081	0.338985200689107	HMDB01858	C7H8O	p-Cresol (see KEGG C01468); 4-methylphenol [phenol or hydroxyhetarene] ([M+Na]+)	
131.04678	2.44440e+05	108.057559299039	8(10)	131.046735577081	0.338985200689107	HMDB02048	C7H8O	m-Cresol (see KEGG C01467); 3-methylphenol [phenol or hydroxyhetarene] ([M+Na]+)	
131.04678	2.44440e+05	108.057559299039	9(10)	131.046735577081	0.338985200689107	HMDB02055	C7H8O	o-Cresol (see KEGG C01542); 2-methylphenol [phenol or hydroxyhetarene] ([M+Na]+)	
131.04678	2.44440e+05	108.057559299039	10(10)	131.046735577081	0.338985200689107	HMDB03119	C7H8O	Benzyl alcohol (see KEGG C00556); phenylmethanol [primary alcohol] ([M+Na]+)	
